TIME s, IN1, IN2
-1.655, -0.139901, -0.073635
-1.66, -0.148467, -0.098179
-1.665, -0.157032, -0.086553
-1.67, -0.165597, -0.086553
-1.675, -0.174163, -0.124016
-1.68, -0.182728, -0.125308
-1.685, -0.188438, -0.108514
-1.689, -0.197004, -0.144685
-1.694, -0.202714, -0.165355
-1.699, -0.211279, -0.144685
-1.704, -0.21699, -0.152436
-1.709, -0.22841, -0.188608
-1.714, -0.236976, -0.179565
-1.719, -0.242686, -0.171814
-1.724, -0.248396, -0.206693
-1.729, -0.259817, -0.220904
-1.733, -0.262672, -0.198942
-1.738, -0.274092, -0.214444
-1.743, -0.282658, -0.244157
-1.748, -0.288368, -0.228655
-1.753, -0.296933, -0.220904
-1.758, -0.305499, -0.257075
-1.763, -0.314064, -0.262242
-1.768, -0.319774, -0.238989
-1.772, -0.32834, -0.268701
-1.777, -0.33405, -0.285495
-1.782, -0.34547, -0.266118
-1.787, -0.351181, -0.268701
-1.792, -0.359746, -0.297122
-1.797, -0.365456, -0.290663
-1.802, -0.374022, -0.276452
-1.807, -0.382587, -0.308748
-1.812, -0.391152, -0.321667
-1.816, -0.396863, -0.29583
-1.821, -0.405428, -0.312624
-1.826, -0.411138, -0.335877
-1.831, -0.422559, -0.322958
-1.836, -0.428269, -0.311332
-1.841, -0.436834, -0.346211
-1.846, -0.442545, -0.351379
-1.851, -0.45111, -0.322958
-1.855, -0.459675, -0.351379
-1.86, -0.468241, -0.365589
-1.865, -0.476806, -0.343628
-1.87, -0.482516, -0.339752
-1.875, -0.488227, -0.372048
-1.88, -0.496792, -0.37334
-1.885, -0.502502, -0.350087
-1.89, -0.513923, -0.379799
-1.895, -0.519633, -0.391426
-1.899, -0.528198, -0.365589
-1.904, -0.536764, -0.370756
-1.909, -0.545329, -0.397885
-1.914, -0.553895, -0.383675
-1.919, -0.56246, -0.372048
-1.924, -0.56817, -0.403052
-1.929, -0.57388, -0.408219
-1.934, -0.585301, -0.382383
-1.938, -0.591011, -0.404344
-1.943, -0.599577, -0.42243
-1.948, -0.605287, -0.403052
-1.953, -0.613852, -0.394009
-1.958, -0.619563, -0.426305
-1.963, -0.630983, -0.42243
-1.968, -0.636693, -0.400468
-1.973, -0.645259, -0.427597
-1.978, -0.650969, -0.441807
-1.982, -0.662389, -0.41597
-1.987, -0.670955, -0.41597
-1.992, -0.676665, -0.448266
-1.997, -0.688086, -0.432764
-2.002, -0.690941, -0.419846
-2.007, -0.702361, -0.45085
-2.012, -0.708071, -0.456017
-2.017, -0.716637, -0.428889
-2.021, -0.722347, -0.448266
-2.026, -0.733768, -0.462476
-2.031, -0.736623, -0.443099
-2.036, -0.748043, -0.432764
-2.041, -0.753753, -0.463768
-2.046, -0.762319, -0.46506
-2.051, -0.768029, -0.435348
-2.056, -0.776595, -0.462476
-2.061, -0.78516, -0.477978
-2.065, -0.793725, -0.454725
-2.07, -0.802291, -0.45085
-2.075, -0.808001, -0.477978
-2.08, -0.816566, -0.468936
-2.085, -0.825132, -0.453434
-2.09, -0.830842, -0.480562
-2.095, -0.839407, -0.489605
-2.1, -0.847973, -0.461185
-2.104, -0.856538, -0.474103
-2.109, -0.862248, -0.494772
-2.114, -0.870814, -0.477978
-2.119, -0.879379, -0.463768
-2.124, -0.885089, -0.497356
-2.129, -0.89651, -0.498648
-2.134, -0.90222, -0.467644
-2.139, -0.910785, -0.49348
-2.144, -0.916496, -0.506399
-2.148, -0.927916, -0.481854
-2.153, -0.933626, -0.476687
-2.158, -0.942192, -0.503815
-2.163, -0.950757, -0.494772
-2.168, -0.959323, -0.476687
-2.173, -0.965033, -0.502523
-2.178, -0.973598, -0.515442
-2.183, -0.979308, -0.485729
-2.188, -0.987874, -0.490897
-2.192, -0.993584, -0.518025
-2.197, -1.005005, -0.49994
-2.202, -1.00786, -0.485729
-2.207, -1.01928, -0.516733
-2.212, -1.024991, -0.519317
-2.217, -1.033556, -0.490897
-2.222, -1.042121, -0.510274
-2.227, -1.050687, -0.529652
-2.231, -1.059252, -0.505107
-2.236, -1.064962, -0.496064
-2.241, -1.073528, -0.524484
-2.246, -1.082093, -0.521901
-2.251, -1.090658, -0.49348
-2.256, -1.096369, -0.534819
-2.261, -1.104934, -0.530944
-2.266, -1.113499, -0.503815
-2.271, -1.11921, -0.51415
-2.275, -1.127775, -0.529652
-2.28, -1.133485, -0.527068
-2.285, -1.142051, -0.515442
-2.29, -1.150616, -0.534819
-2.295, -1.156326, -0.545154
-2.3, -1.164892, -0.512858
-2.305, -1.173457, -0.52836
-2.31, -1.182022, -0.543862
-2.314, -1.187733, -0.52836
-2.319, -1.199153, -0.519317
-2.324, -1.207719, -0.545154
-2.329, -1.213429, -0.545154
-2.334, -1.219139, -0.51415
-2.339, -1.23056, -0.539986
-2.344, -1.23627, -0.554197
-2.349, -1.244835, -0.524484
-2.354, -1.253401, -0.520609
-2.358, -1.261966, -0.551613
-2.363, -1.270531, -0.539986
-2.368, -1.276242, -0.524484
-2.373, -1.284807, -0.547737
-2.378, -1.290517, -0.559364
-2.383, -1.299083, -0.52836
-2.388, -1.307648, -0.537403
-2.393, -1.316213, -0.559364
-2.397, -1.321924, -0.541278
-2.402, -1.330489, -0.52836
-2.407, -1.336199, -0.55678
-2.412, -1.34762, -0.559364
-2.417, -1.35333, -0.529652
-2.422, -1.35904, -0.555488
-2.427, -1.367606, -0.568407
-2.432, -1.376171, -0.538695
-2.437, -1.387592, -0.536111
-2.441, -1.393302, -0.560656
-2.446, -1.401867, -0.552905
-2.451, -1.407578, -0.533527
-2.456, -1.416143, -0.561948
-2.461, -1.421853, -0.57099
-2.466, -1.430418, -0.54257
-2.471, -1.438984, -0.541278
-2.476, -1.447549, -0.57099
-2.48, -1.45326, -0.550321
-2.485, -1.461825, -0.538695
-2.49, -1.47039, -0.564531
-2.495, -1.476101, -0.57099
