TIME s, IN1, IN2
219.727, -1.139196, -0.111098
214.844, -1.144906, -0.111614
209.961, -1.153471, -0.10593
205.078, -1.162037, -0.109289
200.195, -1.167747, -0.112648
195.313, -1.179167, -0.108514
190.43, -1.184878, -0.105672
185.547, -1.193443, -0.11239
180.664, -1.199153, -0.112648
175.781, -1.210574, -0.106189
170.898, -1.216284, -0.111873
166.016, -1.224849, -0.113681
161.133, -1.23056, -0.108772
156.25, -1.24198, -0.108256
151.367, -1.244835, -0.114198
146.484, -1.256256, -0.112648
141.602, -1.264821, -0.107997
136.719, -1.270531, -0.114198
131.836, -1.276242, -0.11549
126.953, -1.287662, -0.109289
122.07, -1.293372, -0.111098
117.188, -1.301938, -0.115748
112.305, -1.310503, -0.112648
107.422, -1.319069, -0.109547
102.539, -1.327634, -0.11549
97.656, -1.333344, -0.11549
92.773, -1.339054, -0.109289
87.891, -1.34762, -0.113423
83.008, -1.35333, -0.116265
78.125, -1.364751, -0.111873
73.242, -1.370461, -0.110323
68.359, -1.379026, -0.116265
63.477, -1.387592, -0.114973
58.594, -1.396157, -0.109806
53.711, -1.404722, -0.115748
48.828, -1.410433, -0.117298
43.945, -1.418998, -0.111356
39.063, -1.424708, -0.111614
34.18, -1.436129, -0.117557
29.297, -1.441839, -0.11394
24.414, -1.450404, -0.110839
19.531, -1.456115, -0.117298
14.648, -1.46468, -0.117557
9.766, -1.473245, -0.111614
4.883, -1.481811, -0.11549
0, 0.502502, 0.442841
-4.883, 0.493937, 0.655218
-9.766, 0.488227, 0.677179
-14.648, 0.476806, 0.716192
-19.531, 0.473951, 0.737637
-24.414, 0.465386, 0.755206
-29.297, 0.45682, 0.771483
-34.18, 0.45111, 0.759598
-39.063, 0.442545, 0.786727
-43.945, 0.433979, 0.779751
-48.828, 0.425414, 0.772258
-53.711, 0.416849, 0.780526
-58.594, 0.411138, 0.771483
-63.477, 0.402573, 0.771741
-68.359, 0.396863, 0.754431
-73.242, 0.385442, 0.760373
-78.125, 0.379732, 0.751072
-83.008, 0.371166, 0.731694
-87.891, 0.365456, 0.73712
-92.773, 0.354036, 0.720068
-97.656, 0.348325, 0.709475
-102.539, 0.33976, 0.695265
-107.422, 0.33405, 0.690097
-112.305, 0.322629, 0.677696
-117.188, 0.316919, 0.655993
-122.07, 0.308354, 0.656768
-126.953, 0.299788, 0.640491
-131.836, 0.294078, 0.623439
-136.719, 0.285513, 0.613363
-141.602, 0.279802, 0.601219
-146.484, 0.268382, 0.586492
-151.367, 0.262672, 0.565306
-156.25, 0.256961, 0.562206
-161.133, 0.245541, 0.546187
-166.016, 0.236976, 0.523451
-170.898, 0.231265, 0.519059
-175.781, 0.2227, 0.504849
-180.664, 0.21699, 0.488571
-185.547, 0.208424, 0.471002
-190.43, 0.202714, 0.464802
-195.313, 0.191293, 0.449041
-200.195, 0.185583, 0.428372
-205.078, 0.177018, 0.423463
-209.961, 0.168452, 0.410545
-214.844, 0.162742, 0.390909
-219.727, 0.151322, 0.379024
-224.609, 0.145611, 0.372306
-229.492, 0.134191, 0.353704
-234.375, 0.128481, 0.338202
-239.258, 0.12277, 0.333293
-244.141, 0.114205, 0.3196
-249.023, 0.10564, 0.302289
-253.906, 0.099929, 0.295055
-258.789, 0.091364, 0.287045
-263.672, 0.082799, 0.26896
-268.555, 0.077088, 0.2563
-273.438, 0.068523, 0.252166
-278.32, 0.057103, 0.237439
-283.203, 0.051392, 0.223229
-288.086, 0.042827, 0.218061
-292.969, 0.037117, 0.209794
-297.852, 0.028551, 0.194292
-302.734, 0.022841, 0.184991
-307.617, 0.011421, 0.182149
-312.5, 0.00571, 0.167422
-317.383, 0, 0.157345
-322.266, -0.011421, 0.152953
-327.148, -0.017131, 0.145719
-332.031, -0.025696, 0.132284
-336.914, -0.034262, 0.125825
-341.797, -0.039972, 0.123241
-346.68, -0.048537, 0.109806
-351.563, -0.054247, 0.101538
-356.445, -0.062813, 0.100246
-361.328, -0.074233, 0.092237
-366.211, -0.079944, 0.081386
-371.094, -0.088509, 0.078027
-375.977, -0.094219, 0.075701
-380.859, -0.102785, 0.062783
-385.742, -0.108495, 0.056841
-390.625, -0.11706, 0.057874
-395.508, -0.125626, 0.047798
-400.391, -0.134191, 0.040564
-405.273, -0.139901, 0.039272
-410.156, -0.151322, 0.037463
-415.039, -0.157032, 0.026612
-419.922, -0.168452, 0.022995
-424.805, -0.177018, 0.025062
-429.688, -0.182728, 0.01421
-434.57, -0.191293, 0.008784
-439.453, -0.197004, 0.010335
-444.336, -0.205569, 0.006976
-449.219, -0.214135, -0.002325
-454.102, -0.2227, -0.002842
-458.984, -0.22841, -0.002067
-463.867, -0.239831, -0.012143
-468.75, -0.242686, -0.015244
-473.633, -0.251251, -0.012143
-478.516, -0.259817, -0.019636
-483.398, -0.265527, -0.024545
-488.281, -0.274092, -0.022995
-493.164, -0.282658, -0.022736
-498.047, -0.288368, -0.031521
-502.93, -0.299788, -0.033588
-507.813, -0.305499, -0.029454
-512.695, -0.314064, -0.03798
-517.578, -0.319774, -0.041339
-522.461, -0.32834, -0.039272
-527.344, -0.336905, -0.040047
-532.227, -0.34547, -0.046764
-537.109, -0.354036, -0.047023
-541.992, -0.362601, -0.044439
-546.875, -0.368311, -0.052448
-551.758, -0.376877, -0.055032
-556.641, -0.385442, -0.05064
-561.523, -0.391152, -0.054257
-566.406, -0.396863, -0.059424
-571.289, -0.408283, -0.057357
-576.172, -0.413993, -0.055549
-581.055, -0.422559, -0.063558
-585.938, -0.431124, -0.065108
-590.82, -0.43969, -0.059683
-595.703, -0.4454, -0.0664
-600.586, -0.45111, -0.069242
-605.469, -0.459675, -0.066142
-610.352, -0.468241, -0.065108
-615.234, -0.476806, -0.071826
-620.117, -0.485372, -0.071309
-625, -0.493937, -0.067692
-629.883, -0.499647, -0.075443
-634.766, -0.508213, -0.077252
-639.648, -0.516778, -0.072601
-644.531, -0.525343, -0.074151
-649.414, -0.531054, -0.08061
-654.297, -0.539619, -0.077252
-659.18, -0.548184, -0.074668
-664.063, -0.553895, -0.081902
-668.945, -0.565315, -0.082677
-673.828, -0.571025, -0.07751
-678.711, -0.576736, -0.081644
-683.594, -0.585301, -0.085261
-688.477, -0.593866, -0.082161
-693.359, -0.602432, -0.080094
-698.242, -0.610997, -0.08707
-703.125, -0.616707, -0.086811
-708.008, -0.622418, -0.081644
-712.891, -0.633838, -0.08862
-717.773, -0.639548, -0.089912
-722.656, -0.648114, -0.085261
-727.539, -0.659534, -0.086036
-732.422, -0.665245, -0.09172
-737.305, -0.67381, -0.088878
-742.188, -0.682375, -0.085003
-747.07, -0.688086, -0.092495
-751.953, -0.696651, -0.093787
-756.836, -0.705216, -0.088103
-761.719, -0.710927, -0.091462
-766.602, -0.719492, -0.094821
-771.484, -0.725202, -0.09172
-776.367, -0.733768, -0.089137
-781.25, -0.739478, -0.096371
-786.133, -0.748043, -0.096371
-791.016, -0.756609, -0.09017
-795.898, -0.765174, -0.096629
-800.781, -0.770884, -0.098696
-805.664, -0.782305, -0.093787
-810.547, -0.79087, -0.09327
-815.43, -0.79658, -0.098954
-820.313, -0.805146, -0.097921
-825.195, -0.810856, -0.093012
-830.078, -0.819421, -0.09973
-834.961, -0.827987, -0.101021
-839.844, -0.833697, -0.095337
-844.727, -0.842262, -0.096888
-849.609, -0.850828, -0.102055
-854.492, -0.856538, -0.098954
-859.375, -0.867959, -0.095854
-864.258, -0.873669, -0.10283
-869.141, -0.882234, -0.103347
-874.023, -0.8908, -0.097663
-878.906, -0.89651, -0.10283
-883.789, -0.905075, -0.105155
-888.672, -0.913641, -0.10128
-893.555, -0.919351, -0.099213
-898.438, -0.927916, -0.105672
-903.32, -0.939337, -0.104639
-908.203, -0.945047, -0.098954
-913.086, -0.950757, -0.10593
-917.969, -0.959323, -0.107222
-922.852, -0.965033, -0.101796
-927.734, -0.973598, -0.101796
-932.617, -0.982164, -0.107481
-937.5, -0.990729, -0.10438
-942.383, -0.996439, -0.10128
-947.266, -1.005005, -0.107997
-952.148, -1.010715, -0.108256
-957.031, -1.01928, -0.102313
-961.914, -1.030701, -0.106964
-966.797, -1.036411, -0.109289
-971.68, -1.044976, -0.105414
-976.563, -1.053542, -0.103088
-981.445, -1.062107, -0.109289
-986.328, -1.070673, -0.108772
-991.211, -1.076383, -0.10283
-996.094, -1.084948, -0.108514
-1.001, -1.093514, -0.110323
-1.006, -1.099224, -0.10593
-1.011, -1.107789, -0.105155
-1.016, -1.116355, -0.110323
-1.021, -1.12492, -0.108514
-1.025, -1.13063, -0.104639
-1.03, -1.139196, -0.111098
-1.035, -1.144906, -0.112131
-1.04, -1.153471, -0.106189
-1.045, -1.164892, -0.108514
-1.05, -1.167747, -0.11239
-1.055, -1.179167, -0.108514
-1.06, -1.184878, -0.10593
-1.064, -1.193443, -0.112648
-1.069, -1.199153, -0.112906
-1.074, -1.210574, -0.106189
-1.079, -1.216284, -0.111873
-1.084, -1.224849, -0.11394
-1.089, -1.23056, -0.109031
-1.094, -1.239125, -0.107739
-1.099, -1.244835, -0.113423
-1.104, -1.256256, -0.111614
-1.108, -1.264821, -0.106705
-1.113, -1.270531, -0.112906
-1.118, -1.279097, -0.114456
-1.123, -1.284807, -0.108514
-1.128, -1.293372, -0.109806
-1.133, -1.301938, -0.115232
-1.138, -1.310503, -0.110839
-1.143, -1.319069, -0.107739
-1.147, -1.327634, -0.114198
-1.152, -1.333344, -0.114973
-1.157, -1.339054, -0.108514
-1.162, -1.34762, -0.112131
-1.167, -1.356185, -0.11549
-1.172, -1.364751, -0.111356
-1.177, -1.373316, -0.109031
-1.182, -1.379026, -0.115232
-1.187, -1.387592, -0.114715
-1.191, -1.396157, -0.108772
-1.196, -1.404722, -0.114715
-1.201, -1.410433, -0.11704
-1.206, -1.418998, -0.111614
-1.211, -1.424708, -0.112131
-1.216, -1.433274, -0.11704
-1.221, -1.438984, -0.113681
-1.226, -1.450404, -0.110839
-1.23, -1.456115, -0.116782
-1.235, -1.46468, -0.117815
-1.24, -1.47039, -0.111873
-1.245, -1.478956, -0.115232
-1.25, 0.502502, 0.434573
-1.255, 0.493937, 0.652634
-1.26, 0.488227, 0.681313
-1.265, 0.479661, 0.715934
-1.27, 0.473951, 0.735053
-1.274, 0.465386, 0.753139
-1.279, 0.45682, 0.769674
-1.284, 0.45111, 0.758306
-1.289, 0.43969, 0.78466
-1.294, 0.431124, 0.778201
-1.299, 0.425414, 0.770966
-1.304, 0.416849, 0.780784
-1.309, 0.411138, 0.770191
-1.313, 0.399718, 0.770191
-1.318, 0.394008, 0.752364
-1.323, 0.385442, 0.759081
-1.328, 0.379732, 0.749263
-1.333, 0.371166, 0.730661
-1.338, 0.362601, 0.735312
-1.343, 0.354036, 0.719034
-1.348, 0.348325, 0.7087
-1.353, 0.33976, 0.693973
-1.357, 0.33405, 0.689064
-1.362, 0.325484, 0.676404
-1.367, 0.319774, 0.653668
-1.372, 0.308354, 0.655218
-1.377, 0.302643, 0.638424
-1.382, 0.294078, 0.619305
-1.387, 0.285513, 0.611037
-1.392, 0.279802, 0.599411
-1.396, 0.271237, 0.585201
-1.401, 0.262672, 0.563756
-1.406, 0.256961, 0.561172
-1.411, 0.248396, 0.545412
-1.416, 0.236976, 0.522934
-1.421, 0.231265, 0.518025
-1.426, 0.2227, 0.503557
-1.431, 0.214135, 0.484954
-1.436, 0.205569, 0.469452
-1.44, 0.199859, 0.463768
-1.445, 0.191293, 0.445424
-1.45, 0.185583, 0.426822
-1.455, 0.177018, 0.421654
-1.46, 0.165597, 0.407703
-1.465, 0.159887, 0.389617
-1.47, 0.151322, 0.377474
-1.475, 0.142756, 0.371015
-1.479, 0.134191, 0.352671
-1.484, 0.128481, 0.337169
-1.489, 0.12277, 0.332001
-1.494, 0.114205, 0.318566
-1.499, 0.102785, 0.301514
-1.504, 0.099929, 0.293763
-1.509, 0.088509, 0.28472
-1.514, 0.082799, 0.268443
-1.519, 0.074233, 0.255008
-1.523, 0.068523, 0.250099
-1.528, 0.057103, 0.237181
-1.533, 0.054247, 0.22297
-1.538, 0.042827, 0.216511
-1.543, 0.034262, 0.209535
-1.548, 0.028551, 0.193258
-1.553, 0.022841, 0.183957
-1.558, 0.011421, 0.180857
-1.563, 0.00571, 0.166388
-1.567, -0.002855, 0.156312
-1.572, -0.008565, 0.15192
-1.577, -0.019986, 0.14546
-1.582, -0.022841, 0.132284
-1.587, -0.034262, 0.125308
-1.592, -0.039972, 0.122207
-1.597, -0.051392, 0.108772
-1.602, -0.054247, 0.099988
-1.606, -0.065668, 0.099213
-1.611, -0.071378, 0.09172
-1.616, -0.079944, 0.079835
-1.621, -0.088509, 0.077252
